ccm nave,Time,temp,RH,Dew Point,Serial Number
3701,2021-12-25 03:25,15,62.5,7.9,
3702,2021-12-25 03:40,15,62,7.8,
3703,2021-12-25 03:55,15,62,7.8,
3704,2021-12-25 04:10,15,62,7.8,
3705,2021-12-25 04:25,15.5,62,8.3,
3706,2021-12-25 04:40,15.5,62,8.3,
3707,2021-12-25 04:55,15.5,62,8.3,
3708,2021-12-25 05:10,15.5,62,8.3,
3709,2021-12-25 05:25,15.5,62,8.3,
3710,2021-12-25 05:40,15.5,62,8.3,
3711,2021-12-25 05:55,15.5,62,8.3,
3712,2021-12-25 06:10,15.5,62,8.3,
3713,2021-12-25 06:25,15.5,62,8.3,
3714,2021-12-25 06:40,15.5,62,8.3,
3715,2021-12-25 06:55,15.5,62,8.3,
3716,2021-12-25 07:10,15.5,62,8.3,
3717,2021-12-25 07:25,15.5,61.5,8.1,
3718,2021-12-25 07:40,15.5,61.5,8.1,
3719,2021-12-25 07:55,15.5,61.5,8.1,
3720,2021-12-25 08:10,16,61,8.5,
3721,2021-12-25 08:25,16,61,8.5,
3722,2021-12-25 08:40,16,61,8.5,
3723,2021-12-25 08:55,16,60.5,8.4,
3724,2021-12-25 09:10,16,60.5,8.4,
3725,2021-12-25 09:25,16,60.5,8.4,
3726,2021-12-25 09:40,16,60,8.2,
3727,2021-12-25 09:55,16,58.5,7.9,
3728,2021-12-25 10:10,16,55.5,7.1,
3729,2021-12-25 10:25,16,56.5,7.4,
3730,2021-12-25 10:40,16,56.5,7.4,
3731,2021-12-25 10:55,16,57,7.5,
3732,2021-12-25 11:10,16,56,7.2,
3733,2021-12-25 11:25,16,55,7,
3734,2021-12-25 11:40,15.5,54.5,6.4,
3735,2021-12-25 11:55,15.5,55.5,6.6,
3736,2021-12-25 12:10,15.5,56,6.8,
3737,2021-12-25 12:25,15.5,56.5,6.9,
3738,2021-12-25 12:40,15.5,56.5,6.9,
3739,2021-12-25 12:55,15,56.5,6.4,
3740,2021-12-25 13:10,15,57,6.6,
3741,2021-12-25 13:25,15,57,6.6,
3742,2021-12-25 13:40,14.5,57.5,6.2,
3743,2021-12-25 13:55,14.5,57.5,6.2,
3744,2021-12-25 14:10,14.5,58,6.3,
3745,2021-12-25 14:25,14.5,58,6.3,
3746,2021-12-25 14:40,14,58.5,6,
3747,2021-12-25 14:55,14,59,6.1,
3748,2021-12-25 15:10,14,59,6.1,
3749,2021-12-25 15:25,13.5,59,5.7,
3750,2021-12-25 15:40,13.5,59.5,5.8,
3751,2021-12-25 15:55,13.5,59.5,5.8,
3752,2021-12-25 16:10,13.5,59,5.7,
3753,2021-12-25 16:25,13,59,5.2,
3754,2021-12-25 16:40,13,59.5,5.3,
3755,2021-12-25 16:55,13,59.5,5.3,
3756,2021-12-25 17:10,12.5,59.5,4.8,
3757,2021-12-25 17:25,12.5,59.5,4.8,
3758,2021-12-25 17:40,12.5,60,5,
3759,2021-12-25 17:55,12.5,60,5,
3760,2021-12-25 18:10,12,60,4.5,
3761,2021-12-25 18:25,12,60,4.5,
3762,2021-12-25 18:40,12,60,4.5,
3763,2021-12-25 18:55,12,60,4.5,
3764,2021-12-25 19:10,11.5,60.5,4.1,
3765,2021-12-25 19:25,11.5,60.5,4.1,
3766,2021-12-25 19:40,11.5,61,4.3,
3767,2021-12-25 19:55,11.5,61,4.3,
3768,2021-12-25 20:10,11,61,3.8,
3769,2021-12-25 20:25,11,61,3.8,
3770,2021-12-25 20:40,11,60.5,3.7,
3771,2021-12-25 20:55,11,60.5,3.7,
3772,2021-12-25 21:10,11,60.5,3.7,
3773,2021-12-25 21:25,10.5,60.5,3.2,
3774,2021-12-25 21:40,10.5,61,3.3,
3775,2021-12-25 21:55,10.5,60.5,3.2,
3776,2021-12-25 22:10,10.5,61,3.3,
3777,2021-12-25 22:25,10.5,61,3.3,
3778,2021-12-25 22:40,10,61.5,3,
3779,2021-12-25 22:55,10,61.5,3,
3780,2021-12-25 23:10,10,61.5,3,
3781,2021-12-25 23:25,10,61.5,3,
3782,2021-12-25 23:40,10,62,3.1,
3783,2021-12-25 23:55,9.5,62,2.6,
3784,2021-12-26 00:10,9.5,62,2.6,
3785,2021-12-26 00:25,9.5,62.5,2.7,
3786,2021-12-26 00:40,9.5,62.5,2.7,
3787,2021-12-26 00:55,9.5,63,2.8,
3788,2021-12-26 01:10,9.5,63,2.8,
3789,2021-12-26 01:25,9.5,63.5,2.9,
3790,2021-12-26 01:40,9,63.5,2.5,
3791,2021-12-26 01:55,9,63.5,2.5,
3792,2021-12-26 02:10,9,63.5,2.5,
3793,2021-12-26 02:25,9,63.5,2.5,
3794,2021-12-26 02:40,9,63.5,2.5,
3795,2021-12-26 02:55,9,63.5,2.5,
3796,2021-12-26 03:10,9,64,2.6,
3797,2021-12-26 03:25,9,64,2.6,
3798,2021-12-26 03:40,8.5,64,2.1,
3799,2021-12-26 03:55,8.5,64,2.1,
3800,2021-12-26 04:10,8.5,64,2.1,
3801,2021-12-26 04:25,8.5,64,2.1,
3802,2021-12-26 04:40,8.5,64.5,2.2,
3803,2021-12-26 04:55,8.5,64.5,2.2,
3804,2021-12-26 05:10,8.5,64.5,2.2,
3805,2021-12-26 05:25,9,64.5,2.7,
3806,2021-12-26 05:40,9.5,64.5,3.2,
3807,2021-12-26 05:55,9.5,64.5,3.2,
3808,2021-12-26 06:10,10,64,3.5,
3809,2021-12-26 06:25,10.5,63.5,3.9,
3810,2021-12-26 06:40,10.5,63,3.8,
3811,2021-12-26 06:55,11,63,4.2,
3812,2021-12-26 07:10,11.5,62.5,4.6,
3813,2021-12-26 07:25,11.5,62,4.5,
3814,2021-12-26 07:40,12,62,5,
3815,2021-12-26 07:55,12,61.5,4.8,
3816,2021-12-26 08:10,12.5,61.5,5.3,
3817,2021-12-26 08:25,12.5,61,5.2,
3818,2021-12-26 08:40,12.5,61,5.2,
3819,2021-12-26 08:55,13,61,5.7,
3820,2021-12-26 09:10,13,60.5,5.5,
3821,2021-12-26 09:25,13.5,60.5,6,
3822,2021-12-26 09:40,13.5,60.5,6,
3823,2021-12-26 09:55,13.5,60.5,6,
3824,2021-12-26 10:10,13.5,60.5,6,
3825,2021-12-26 10:25,14,60,6.4,
3826,2021-12-26 10:40,14,60,6.4,
3827,2021-12-26 10:55,14,60,6.4,
3828,2021-12-26 11:10,14,60,6.4,
3829,2021-12-26 11:25,14.5,59.5,6.7,
3830,2021-12-26 11:40,14.5,59.5,6.7,
3831,2021-12-26 11:55,14.5,59.5,6.7,
3832,2021-12-26 12:10,14.5,59.5,6.7,
3833,2021-12-26 12:25,15,59.5,7.2,
3834,2021-12-26 12:40,15,59.5,7.2,
3835,2021-12-26 12:55,15,59.5,7.2,
3836,2021-12-26 13:10,15,59,7.1,
3837,2021-12-26 13:25,15,59,7.1,
3838,2021-12-26 13:40,15,59,7.1,
3839,2021-12-26 13:55,15.5,59,7.5,
3840,2021-12-26 14:10,15.5,59,7.5,
3841,2021-12-26 14:25,15.5,59,7.5,
3842,2021-12-26 14:40,15.5,59,7.5,
3843,2021-12-26 14:55,15.5,59,7.5,
3844,2021-12-26 15:10,15.5,59,7.5,
3845,2021-12-26 15:25,15.5,59,7.5,
3846,2021-12-26 15:40,16,58.5,7.9,
3847,2021-12-26 15:55,16,58.5,7.9,
3848,2021-12-26 16:10,16,58.5,7.9,
3849,2021-12-26 16:25,16,58.5,7.9,
3850,2021-12-26 16:40,16,58.5,7.9,
3851,2021-12-26 16:55,16,58.5,7.9,
3852,2021-12-26 17:10,16,58.5,7.9,
3853,2021-12-26 17:25,16.5,59,8.5,
3854,2021-12-26 17:40,16,58.5,7.9,
3855,2021-12-26 17:55,16,58.5,7.9,
3856,2021-12-26 18:10,16,58.5,7.9,
3857,2021-12-26 18:25,16,58.5,7.9,
3858,2021-12-26 18:40,16,59,8,
3859,2021-12-26 18:55,15.5,59,7.5,
3860,2021-12-26 19:10,15.5,59,7.5,
3861,2021-12-26 19:25,15.5,59.5,7.7,
3862,2021-12-26 19:40,15,59.5,7.2,
3863,2021-12-26 19:55,15,59.5,7.2,
3864,2021-12-26 20:10,15,60,7.3,
3865,2021-12-26 20:25,14.5,60,6.8,
3866,2021-12-26 20:40,14.5,60,6.8,
3867,2021-12-26 20:55,14.5,60,6.8,
3868,2021-12-26 21:10,14,60.5,6.5,
3869,2021-12-26 21:25,14,60.5,6.5,
3870,2021-12-26 21:40,14,60.5,6.5,
3871,2021-12-26 21:55,13.5,61,6.1,
3872,2021-12-26 22:10,13.5,61,6.1,
3873,2021-12-26 22:25,13.5,61.5,6.3,
3874,2021-12-26 22:40,13.5,61.5,6.3,
3875,2021-12-26 22:55,13,61.5,5.8,
3876,2021-12-26 23:10,13,62,5.9,
3877,2021-12-26 23:25,13,62,5.9,
3878,2021-12-26 23:40,13,62.5,6,
3879,2021-12-26 23:55,12.5,62.5,5.5,
3880,2021-12-27 00:10,12.5,62.5,5.5,
3881,2021-12-27 00:25,12.5,63,5.7,
3882,2021-12-27 00:40,12,63,5.2,
3883,2021-12-27 00:55,12,63,5.2,
3884,2021-12-27 01:10,12,63.5,5.3,
3885,2021-12-27 01:25,12,63.5,5.3,
3886,2021-12-27 01:40,12,64,5.4,
3887,2021-12-27 01:55,11.5,64,4.9,
3888,2021-12-27 02:10,11.5,64,4.9,
3889,2021-12-27 02:25,11.5,64,4.9,
3890,2021-12-27 02:40,11.5,64.5,5,
3891,2021-12-27 02:55,11.5,64.5,5,
3892,2021-12-27 03:10,11.5,64.5,5,
3893,2021-12-27 03:25,11,64.5,4.6,
3894,2021-12-27 03:40,11,64.5,4.6,
3895,2021-12-27 03:55,11,65,4.7,
3896,2021-12-27 04:10,11,65,4.7,
3897,2021-12-27 04:25,11,65,4.7,
3898,2021-12-27 04:40,11,65,4.7,
3899,2021-12-27 04:55,10.5,65,4.2,
3900,2021-12-27 05:10,10.5,65.5,4.3,
3901,2021-12-27 05:25,10.5,65.5,4.3,
3902,2021-12-27 05:40,10.5,65.5,4.3,
3903,2021-12-27 05:55,10.5,65.5,4.3,
3904,2021-12-27 06:10,10.5,65.5,4.3,
3905,2021-12-27 06:25,10.5,66,4.4,
3906,2021-12-27 06:40,10.5,66,4.4,
3907,2021-12-27 06:55,10,66,4,
3908,2021-12-27 07:10,10,66,4,
3909,2021-12-27 07:25,10,66,4,
3910,2021-12-27 07:40,10,66,4,
3911,2021-12-27 07:55,10,66,4,
3912,2021-12-27 08:10,10,66.5,4.1,
3913,2021-12-27 08:25,10,66.5,4.1,
3914,2021-12-27 08:40,10,66.5,4.1,
3915,2021-12-27 08:55,10,66.5,4.1,
3916,2021-12-27 09:10,10,66.5,4.1,
3917,2021-12-27 09:25,10,66.5,4.1,
3918,2021-12-27 09:40,9.5,66.5,3.6,
3919,2021-12-27 09:55,9.5,66.5,3.6,
3920,2021-12-27 10:10,9.5,67,3.7,
3921,2021-12-27 10:25,9.5,67,3.7,
3922,2021-12-27 10:40,9.5,67,3.7,
3923,2021-12-27 10:55,9.5,67,3.7,
3924,2021-12-27 11:10,9.5,67,3.7,
3925,2021-12-27 11:25,9.5,67,3.7,
3926,2021-12-27 11:40,9.5,67,3.7,
3927,2021-12-27 11:55,9.5,67,3.7,
3928,2021-12-27 12:10,9.5,67,3.7,
3929,2021-12-27 12:25,9.5,67.5,3.8,
3930,2021-12-27 12:40,9.5,67.5,3.8,
3931,2021-12-27 12:55,9.5,67.5,3.8,
3932,2021-12-27 13:10,9.5,67.5,3.8,
3933,2021-12-27 13:25,9.5,67.5,3.8,
3934,2021-12-27 13:40,9.5,67.5,3.8,
3935,2021-12-27 13:55,9.5,67.5,3.8,
3936,2021-12-27 14:10,9.5,67.5,3.8,
3937,2021-12-27 14:25,9.5,67.5,3.8,
3938,2021-12-27 14:40,9.5,67.5,3.8,
3939,2021-12-27 14:55,9.5,67.5,3.8,
3940,2021-12-27 15:10,9.5,67.5,3.8,
3941,2021-12-27 15:25,9.5,68,3.9,
3942,2021-12-27 15:40,9.5,68,3.9,
3943,2021-12-27 15:55,9.5,68,3.9,
3944,2021-12-27 16:10,9.5,68,3.9,
3945,2021-12-27 16:25,9.5,68,3.9,
3946,2021-12-27 16:40,9.5,68,3.9,
3947,2021-12-27 16:55,9.5,68,3.9,
3948,2021-12-27 17:10,9.5,68,3.9,
3949,2021-12-27 17:25,9,68,3.4,
3950,2021-12-27 17:40,9,68,3.4,
3951,2021-12-27 17:55,9,68,3.4,
3952,2021-12-27 18:10,9,68,3.4,
3953,2021-12-27 18:25,9,68,3.4,
3954,2021-12-27 18:40,9,68,3.4,
3955,2021-12-27 18:55,9,68,3.4,
3956,2021-12-27 19:10,9,68.5,3.5,
3957,2021-12-27 19:25,9,68.5,3.5,
3958,2021-12-27 19:40,9,68.5,3.5,
3959,2021-12-27 19:55,9,68.5,3.5,
3960,2021-12-27 20:10,9,68.5,3.5,
3961,2021-12-27 20:25,9,68.5,3.5,
3962,2021-12-27 20:40,9,68.5,3.5,
3963,2021-12-27 20:55,9,68.5,3.5,
3964,2021-12-27 21:10,9,68.5,3.5,
3965,2021-12-27 21:25,9,68.5,3.5,
3966,2021-12-27 21:40,9,69,3.6,
3967,2021-12-27 21:55,8.5,69,3.1,
3968,2021-12-27 22:10,8.5,69,3.1,
3969,2021-12-27 22:25,8.5,69,3.1,
3970,2021-12-27 22:40,8.5,69,3.1,
3971,2021-12-27 22:55,8.5,69,3.1,
3972,2021-12-27 23:10,8.5,69,3.1,
3973,2021-12-27 23:25,8.5,69,3.1,
3974,2021-12-27 23:40,8.5,69,3.1,
3975,2021-12-27 23:55,8.5,69,3.1,
3976,2021-12-28 00:10,8.5,69,3.1,
3977,2021-12-28 00:25,8.5,69.5,3.3,
3978,2021-12-28 00:40,8.5,69.5,3.3,
3979,2021-12-28 00:55,8.5,69.5,3.3,
3980,2021-12-28 01:10,8.5,69.5,3.3,
3981,2021-12-28 01:25,8.5,69.5,3.3,
3982,2021-12-28 01:40,8.5,69.5,3.3,
3983,2021-12-28 01:55,8.5,69.5,3.3,
3984,2021-12-28 02:10,8.5,69.5,3.3,
3985,2021-12-28 02:25,8.5,69.5,3.3,
3986,2021-12-28 02:40,8.5,69.5,3.3,
3987,2021-12-28 02:55,8.5,69.5,3.3,
3988,2021-12-28 03:10,8.5,69.5,3.3,
3989,2021-12-28 03:25,8.5,70,3.4,
3990,2021-12-28 03:40,8.5,70,3.4,
3991,2021-12-28 03:55,8.5,70,3.4,
3992,2021-12-28 04:10,8.5,70,3.4,
3993,2021-12-28 04:25,8.5,70,3.4,
3994,2021-12-28 04:40,8.5,70,3.4,
3995,2021-12-28 04:55,8.5,70,3.4,
3996,2021-12-28 05:10,8.5,70,3.4,
3997,2021-12-28 05:25,8.5,70,3.4,
3998,2021-12-28 05:40,8.5,70,3.4,
3999,2021-12-28 05:55,8.5,70,3.4,
4000,2021-12-28 06:10,8,70,2.9,
4001,2021-12-28 06:25,8,70,2.9,
4002,2021-12-28 06:40,8,70,2.9,
4003,2021-12-28 06:55,8,70,2.9,
4004,2021-12-28 07:10,8,70,2.9,
4005,2021-12-28 07:25,8,70,2.9,
4006,2021-12-28 07:40,8,70,2.9,
4007,2021-12-28 07:55,8,70.5,3,
4008,2021-12-28 08:10,8,70.5,3,
4009,2021-12-28 08:25,8,70.5,3,
4010,2021-12-28 08:40,8,70.5,3,
4011,2021-12-28 08:55,8,70.5,3,
4012,2021-12-28 09:10,8,70.5,3,
4013,2021-12-28 09:25,8,70.5,3,
4014,2021-12-28 09:40,8,70.5,3,
4015,2021-12-28 09:55,8,70.5,3,
4016,2021-12-28 10:10,8,70.5,3,
4017,2021-12-28 10:25,8,70.5,3,
4018,2021-12-28 10:40,8,70.5,3,
4019,2021-12-28 10:55,8,71,3.1,
4020,2021-12-28 11:10,8,71,3.1,
4021,2021-12-28 11:25,8,71,3.1,
4022,2021-12-28 11:40,8,71,3.1,
4023,2021-12-28 11:55,8,71,3.1,
4024,2021-12-28 12:10,8,71,3.1,
4025,2021-12-28 12:25,8,71,3.1,
4026,2021-12-28 12:40,8,71,3.1,
4027,2021-12-28 12:55,8,71,3.1,
4028,2021-12-28 13:10,8,71,3.1,
4029,2021-12-28 13:25,8,71,3.1,
4030,2021-12-28 13:40,8,71,3.1,
4031,2021-12-28 13:55,8,71,3.1,
4032,2021-12-28 14:10,8,71,3.1,
4033,2021-12-28 14:25,8,71,3.1,
4034,2021-12-28 14:40,8,71,3.1,
4035,2021-12-28 14:55,8,71,3.1,
4036,2021-12-28 15:10,8,71,3.1,
4037,2021-12-28 15:25,8,71,3.1,
4038,2021-12-28 15:40,8,71,3.1,
4039,2021-12-28 15:55,8,71,3.1,
4040,2021-12-28 16:10,8,71,3.1,
4041,2021-12-28 16:25,8,71,3.1,
4042,2021-12-28 16:40,8,71,3.1,
4043,2021-12-28 16:55,8,71,3.1,
4044,2021-12-28 17:10,8,71,3.1,
4045,2021-12-28 17:25,8,71,3.1,
4046,2021-12-28 17:40,8,71,3.1,
4047,2021-12-28 17:55,8,71,3.1,
4048,2021-12-28 18:10,8,71,3.1,
4049,2021-12-28 18:25,8,71,3.1,
4050,2021-12-28 18:40,8,71.5,3.2,
4051,2021-12-28 18:55,8,71.5,3.2,
4052,2021-12-28 19:10,8,71.5,3.2,
4053,2021-12-28 19:25,8,71.5,3.2,
4054,2021-12-28 19:40,7.5,71.5,2.7,
4055,2021-12-28 19:55,7.5,71.5,2.7,
4056,2021-12-28 20:10,7.5,71.5,2.7,
4057,2021-12-28 20:25,7.5,72,2.8,
4058,2021-12-28 20:40,7.5,72,2.8,
4059,2021-12-28 20:55,7.5,72,2.8,
4060,2021-12-28 21:10,7.5,72,2.8,
4061,2021-12-28 21:25,7.5,72,2.8,
4062,2021-12-28 21:40,7.5,72,2.8,
4063,2021-12-28 21:55,7.5,72,2.8,
4064,2021-12-28 22:10,7.5,72,2.8,
4065,2021-12-28 22:25,7.5,72,2.8,
4066,2021-12-28 22:40,7.5,72,2.8,
4067,2021-12-28 22:55,7.5,72,2.8,
4068,2021-12-28 23:10,7.5,72,2.8,
4069,2021-12-28 23:25,7.5,72,2.8,
4070,2021-12-28 23:40,7.5,72,2.8,
4071,2021-12-28 23:55,7.5,72,2.8,
4072,2021-12-29 00:10,7.5,72.5,2.9,
4073,2021-12-29 00:25,7.5,72.5,2.9,
4074,2021-12-29 00:40,7.5,72.5,2.9,
4075,2021-12-29 00:55,7.5,72.5,2.9,
4076,2021-12-29 01:10,7.5,72.5,2.9,
4077,2021-12-29 01:25,7.5,72.5,2.9,
4078,2021-12-29 01:40,7.5,72.5,2.9,
4079,2021-12-29 01:55,7.5,72.5,2.9,
4080,2021-12-29 02:10,7,72.5,2.4,
4081,2021-12-29 02:25,7,72.5,2.4,
4082,2021-12-29 02:40,7,72.5,2.4,
4083,2021-12-29 02:55,7,72.5,2.4,
4084,2021-12-29 03:10,7,72.5,2.4,
4085,2021-12-29 03:25,7,72.5,2.4,
4086,2021-12-29 03:40,7,72.5,2.4,
4087,2021-12-29 03:55,7,72.5,2.4,
4088,2021-12-29 04:10,7,72.5,2.4,
4089,2021-12-29 04:25,7,72.5,2.4,
4090,2021-12-29 04:40,7,72.5,2.4,
4091,2021-12-29 04:55,7,72.5,2.4,
4092,2021-12-29 05:10,7,72.5,2.4,
4093,2021-12-29 05:25,7,72.5,2.4,
4094,2021-12-29 05:40,7,72.5,2.4,
4095,2021-12-29 05:55,7,72.5,2.4,
4096,2021-12-29 06:10,7,72.5,2.4,
4097,2021-12-29 06:25,7,72.5,2.4,
4098,2021-12-29 06:40,7,72.5,2.4,
4099,2021-12-29 06:55,7,72.5,2.4,
4100,2021-12-29 07:10,7,72.5,2.4,
4101,2021-12-29 07:25,7,72.5,2.4,
4102,2021-12-29 07:40,7,72.5,2.4,
4103,2021-12-29 07:55,7,72.5,2.4,
4104,2021-12-29 08:10,7,72.5,2.4,
4105,2021-12-29 08:25,7,72.5,2.4,
4106,2021-12-29 08:40,7,72.5,2.4,
4107,2021-12-29 08:55,7,72.5,2.4,
4108,2021-12-29 09:10,7,72.5,2.4,
4109,2021-12-29 09:25,7,72.5,2.4,
4110,2021-12-29 09:40,7,72.5,2.4,
4111,2021-12-29 09:55,7,72.5,2.4,
4112,2021-12-29 10:10,7,73,2.5,
4113,2021-12-29 10:25,7,73,2.5,
4114,2021-12-29 10:40,7,73,2.5,
4115,2021-12-29 10:55,7,73,2.5,
4116,2021-12-29 11:10,7,73,2.5,
4117,2021-12-29 11:25,7,73,2.5,
4118,2021-12-29 11:40,7,73,2.5,
4119,2021-12-29 11:55,7,73,2.5,
4120,2021-12-29 12:10,7,73,2.5,
4121,2021-12-29 12:25,7,73,2.5,
4122,2021-12-29 12:40,7,73,2.5,
4123,2021-12-29 12:55,7,73,2.5,
4124,2021-12-29 13:10,7,73,2.5,
4125,2021-12-29 13:25,7,73,2.5,
4126,2021-12-29 13:40,7,73,2.5,
4127,2021-12-29 13:55,7,73,2.5,
4128,2021-12-29 14:10,7,73.5,2.6,
4129,2021-12-29 14:25,7,74,2.7,
4130,2021-12-29 14:40,7,74.5,2.8,
4131,2021-12-29 14:55,7,75,2.9,
4132,2021-12-29 15:10,7.5,75,3.4,
4133,2021-12-29 15:25,7.5,75,3.4,
4134,2021-12-29 15:40,7.5,75.5,3.5,
4135,2021-12-29 15:55,7.5,75.5,3.5,
4136,2021-12-29 16:10,7.5,76,3.6,
4137,2021-12-29 16:25,7.5,76,3.6,
4138,2021-12-29 16:40,7.5,76.5,3.6,
4139,2021-12-29 16:55,7.5,77,3.7,
4140,2021-12-29 17:10,7.5,77.5,3.8,
4141,2021-12-29 17:25,7.5,77.5,3.8,
4142,2021-12-29 17:40,7.5,77.5,3.8,
4143,2021-12-29 17:55,8,77.5,4.3,
4144,2021-12-29 18:10,8,77.5,4.3,
4145,2021-12-29 18:25,8,78,4.4,
4146,2021-12-29 18:40,8,78,4.4,
4147,2021-12-29 18:55,8,78,4.4,
4148,2021-12-29 19:10,8,78,4.4,
4149,2021-12-29 19:25,8,78,4.4,
4150,2021-12-29 19:40,8,78,4.4,
4151,2021-12-29 19:55,8,78,4.4,
4152,2021-12-29 20:10,8,78,4.4,
4153,2021-12-29 20:25,8,78,4.4,
4154,2021-12-29 20:40,8,77.5,4.3,
4155,2021-12-29 20:55,8,77.5,4.3,
4156,2021-12-29 21:10,8,77.5,4.3,
4157,2021-12-29 21:25,8,77.5,4.3,
4158,2021-12-29 21:40,8,77.5,4.3,
4159,2021-12-29 21:55,8,77.5,4.3,
4160,2021-12-29 22:10,8,77.5,4.3,
4161,2021-12-29 22:25,8,77.5,4.3,
4162,2021-12-29 22:40,8,77.5,4.3,
4163,2021-12-29 22:55,8,77.5,4.3,
4164,2021-12-29 23:10,8,77.5,4.3,
4165,2021-12-29 23:25,8,77.5,4.3,
4166,2021-12-29 23:40,8,77.5,4.3,
4167,2021-12-29 23:55,8,77.5,4.3,
4168,2021-12-30 00:10,8,77.5,4.3,
4169,2021-12-30 00:25,8,77.5,4.3,
4170,2021-12-30 00:40,8,77.5,4.3,
4171,2021-12-30 00:55,8,77.5,4.3,
4172,2021-12-30 01:10,8,77.5,4.3,
4173,2021-12-30 01:25,8,77.5,4.3,
4174,2021-12-30 01:40,8,77.5,4.3,
4175,2021-12-30 01:55,8,77.5,4.3,
4176,2021-12-30 02:10,8,77.5,4.3,
4177,2021-12-30 02:25,8,77.5,4.3,
4178,2021-12-30 02:40,8,77.5,4.3,
4179,2021-12-30 02:55,8,77.5,4.3,
4180,2021-12-30 03:10,8,77.5,4.3,
4181,2021-12-30 03:25,8,77.5,4.3,
4182,2021-12-30 03:40,8,77.5,4.3,
4183,2021-12-30 03:55,8,77.5,4.3,
4184,2021-12-30 04:10,8,77.5,4.3,
4185,2021-12-30 04:25,8,77.5,4.3,
4186,2021-12-30 04:40,8,77.5,4.3,
4187,2021-12-30 04:55,8,77.5,4.3,
4188,2021-12-30 05:10,8,77.5,4.3,
4189,2021-12-30 05:25,8,77.5,4.3,
4190,2021-12-30 05:40,8,77.5,4.3,
4191,2021-12-30 05:55,8.5,77.5,4.8,
4192,2021-12-30 06:10,8.5,77.5,4.8,
4193,2021-12-30 06:25,8.5,77.5,4.8,
4194,2021-12-30 06:40,8.5,77.5,4.8,
4195,2021-12-30 06:55,8.5,77.5,4.8,
4196,2021-12-30 07:10,8.5,77.5,4.8,
4197,2021-12-30 07:25,8.5,77,4.7,
4198,2021-12-30 07:40,8.5,77,4.7,
4199,2021-12-30 07:55,8.5,77,4.7,
4200,2021-12-30 08:10,8.5,77,4.7,
4201,2021-12-30 08:25,8.5,77,4.7,
4202,2021-12-30 08:40,8.5,77,4.7,
4203,2021-12-30 08:55,8.5,77,4.7,
4204,2021-12-30 09:10,8.5,77,4.7,
4205,2021-12-30 09:25,8.5,77,4.7,
4206,2021-12-30 09:40,8.5,77,4.7,
4207,2021-12-30 09:55,8.5,77,4.7,
4208,2021-12-30 10:10,8.5,77,4.7,
4209,2021-12-30 10:25,8.5,77,4.7,
4210,2021-12-30 10:40,8.5,77,4.7,
4211,2021-12-30 10:55,8.5,77,4.7,
4212,2021-12-30 11:10,8.5,77,4.7,
4213,2021-12-30 11:25,8.5,77,4.7,
4214,2021-12-30 11:40,8.5,77,4.7,
4215,2021-12-30 11:55,8.5,77,4.7,
4216,2021-12-30 12:10,8.5,77,4.7,
4217,2021-12-30 12:25,8.5,77.5,4.8,
4218,2021-12-30 12:40,9,77.5,5.3,
4219,2021-12-30 12:55,9,77.5,5.3,
4220,2021-12-30 13:10,9,77.5,5.3,
4221,2021-12-30 13:25,9,77.5,5.3,
4222,2021-12-30 13:40,9,77.5,5.3,
4223,2021-12-30 13:55,9,77.5,5.3,
4224,2021-12-30 14:10,9,77,5.2,
4225,2021-12-30 14:25,9,77,5.2,
4226,2021-12-30 14:40,9,77.5,5.3,
4227,2021-12-30 14:55,9,77.5,5.3,
4228,2021-12-30 15:10,9,77,5.2,
4229,2021-12-30 15:25,9,77.5,5.3,
4230,2021-12-30 15:40,9,77,5.2,
4231,2021-12-30 15:55,9,77.5,5.3,
4232,2021-12-30 16:10,9,77.5,5.3,
4233,2021-12-30 16:25,9,77.5,5.3,
4234,2021-12-30 16:40,9,77.5,5.3,
4235,2021-12-30 16:55,9,77.5,5.3,
4236,2021-12-30 17:10,9,77.5,5.3,
4237,2021-12-30 17:25,9,77.5,5.3,
4238,2021-12-30 17:40,9,77.5,5.3,
4239,2021-12-30 17:55,9,77.5,5.3,
4240,2021-12-30 18:10,9,77.5,5.3,
4241,2021-12-30 18:25,9,77.5,5.3,
4242,2021-12-30 18:40,9,77.5,5.3,
4243,2021-12-30 18:55,9,77.5,5.3,
4244,2021-12-30 19:10,9,77.5,5.3,
4245,2021-12-30 19:25,9,77.5,5.3,
4246,2021-12-30 19:40,9,77.5,5.3,
4247,2021-12-30 19:55,9,77.5,5.3,
4248,2021-12-30 20:10,9,77.5,5.3,
4249,2021-12-30 20:25,9,77.5,5.3,
4250,2021-12-30 20:40,9,77.5,5.3,
4251,2021-12-30 20:55,9,77.5,5.3,
4252,2021-12-30 21:10,9,77.5,5.3,
4253,2021-12-30 21:25,9,77.5,5.3,
4254,2021-12-30 21:40,9,77.5,5.3,
4255,2021-12-30 21:55,9,77.5,5.3,
4256,2021-12-30 22:10,9,77.5,5.3,
4257,2021-12-30 22:25,9,77.5,5.3,
4258,2021-12-30 22:40,9,77.5,5.3,
4259,2021-12-30 22:55,9,77.5,5.3,
4260,2021-12-30 23:10,9,77.5,5.3,
4261,2021-12-30 23:25,9,77.5,5.3,
4262,2021-12-30 23:40,9,77.5,5.3,
4263,2021-12-30 23:55,9,77.5,5.3,
4264,2021-12-31 00:10,9,77.5,5.3,
